"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Skamania County, WA"	"53059"	"2016"	"2016"	Suppressed	11510	Suppressed
	"Skamania County, WA"	"53059"	"2017"	"2017"	Suppressed	11837	Suppressed
	"Skamania County, WA"	"53059"	"2018"	"2018"	Suppressed	11924	Suppressed
	"Skamania County, WA"	"53059"	"2019"	"2019"	Suppressed	12083	Suppressed
	"Skamania County, WA"	"53059"	"2020 "	"2020"	Suppressed	12107	Suppressed
	"Snohomish County, WA"	"53061"	"2016"	"2016"	49	787620	6.2
	"Snohomish County, WA"	"53061"	"2017"	"2017"	40	801633	5.0
	"Snohomish County, WA"	"53061"	"2018"	"2018"	56	814901	6.9
	"Snohomish County, WA"	"53061"	"2019"	"2019"	49	822083	6.0
	"Snohomish County, WA"	"53061"	"2020 "	"2020"	52	830393	6.3
	"Spokane County, WA"	"53063"	"2016"	"2016"	29	499072	5.8
	"Spokane County, WA"	"53063"	"2017"	"2017"	16	506152	Unreliable
	"Spokane County, WA"	"53063"	"2018"	"2018"	21	514631	4.1
	"Spokane County, WA"	"53063"	"2019"	"2019"	22	522798	4.2
	"Spokane County, WA"	"53063"	"2020 "	"2020"	15	528225	Unreliable
	"Stevens County, WA"	"53065"	"2016"	"2016"	Suppressed	44439	Suppressed
	"Stevens County, WA"	"53065"	"2017"	"2017"	Suppressed	44730	Suppressed
	"Stevens County, WA"	"53065"	"2018"	"2018"	Suppressed	45260	Suppressed
	"Stevens County, WA"	"53065"	"2019"	"2019"	Suppressed	45723	Suppressed
	"Stevens County, WA"	"53065"	"2020 "	"2020"	Suppressed	46360	Suppressed
	"Thurston County, WA"	"53067"	"2016"	"2016"	Suppressed	275222	Suppressed
	"Thurston County, WA"	"53067"	"2017"	"2017"	Suppressed	280588	Suppressed
	"Thurston County, WA"	"53067"	"2018"	"2018"	10	286419	Unreliable
	"Thurston County, WA"	"53067"	"2019"	"2019"	Suppressed	290536	Suppressed
	"Thurston County, WA"	"53067"	"2020 "	"2020"	Suppressed	294074	Suppressed
	"Wahkiakum County, WA"	"53069"	"2016"	"2016"	Suppressed	4139	Suppressed
	"Wahkiakum County, WA"	"53069"	"2017"	"2017"	Suppressed	4264	Suppressed
	"Wahkiakum County, WA"	"53069"	"2018"	"2018"	Suppressed	4426	Suppressed
	"Wahkiakum County, WA"	"53069"	"2019"	"2019"	Suppressed	4488	Suppressed
	"Wahkiakum County, WA"	"53069"	"2020 "	"2020"	Suppressed	4498	Suppressed
	"Walla Walla County, WA"	"53071"	"2016"	"2016"	Suppressed	60340	Suppressed
	"Walla Walla County, WA"	"53071"	"2017"	"2017"	Suppressed	60567	Suppressed
	"Walla Walla County, WA"	"53071"	"2018"	"2018"	Suppressed	60922	Suppressed
	"Walla Walla County, WA"	"53071"	"2019"	"2019"	Suppressed	60760	Suppressed
	"Walla Walla County, WA"	"53071"	"2020 "	"2020"	Suppressed	61292	Suppressed
	"Whatcom County, WA"	"53073"	"2016"	"2016"	Suppressed	216800	Suppressed
	"Whatcom County, WA"	"53073"	"2017"	"2017"	Suppressed	221404	Suppressed
	"Whatcom County, WA"	"53073"	"2018"	"2018"	Suppressed	225685	Suppressed
	"Whatcom County, WA"	"53073"	"2019"	"2019"	Suppressed	229247	Suppressed
	"Whatcom County, WA"	"53073"	"2020 "	"2020"	Suppressed	231016	Suppressed
	"Whitman County, WA"	"53075"	"2016"	"2016"	Suppressed	48851	Suppressed
	"Whitman County, WA"	"53075"	"2017"	"2017"	Suppressed	49046	Suppressed
	"Whitman County, WA"	"53075"	"2018"	"2018"	Suppressed	49791	Suppressed
	"Whitman County, WA"	"53075"	"2019"	"2019"	Suppressed	50104	Suppressed
	"Whitman County, WA"	"53075"	"2020 "	"2020"	Suppressed	49500	Suppressed
	"Yakima County, WA"	"53077"	"2016"	"2016"	Suppressed	249636	Suppressed
	"Yakima County, WA"	"53077"	"2017"	"2017"	14	250193	Unreliable
	"Yakima County, WA"	"53077"	"2018"	"2018"	Suppressed	251446	Suppressed
	"Yakima County, WA"	"53077"	"2019"	"2019"	Suppressed	250873	Suppressed
	"Yakima County, WA"	"53077"	"2020 "	"2020"	Suppressed	251879	Suppressed
	"Barbour County, WV"	"54001"	"2016"	"2016"	Suppressed	16831	Suppressed
	"Barbour County, WV"	"54001"	"2017"	"2017"	Suppressed	16497	Suppressed
	"Barbour County, WV"	"54001"	"2018"	"2018"	Suppressed	16535	Suppressed
	"Barbour County, WV"	"54001"	"2019"	"2019"	Suppressed	16441	Suppressed
	"Barbour County, WV"	"54001"	"2020 "	"2020"	Suppressed	16444	Suppressed
	"Berkeley County, WV"	"54003"	"2016"	"2016"	33	113525	29.1
	"Berkeley County, WV"	"54003"	"2017"	"2017"	26	114920	22.6
	"Berkeley County, WV"	"54003"	"2018"	"2018"	25	117123	21.3
	"Berkeley County, WV"	"54003"	"2019"	"2019"	18	119171	Unreliable
	"Berkeley County, WV"	"54003"	"2020 "	"2020"	33	122125	27.0
	"Boone County, WV"	"54005"	"2016"	"2016"	Suppressed	22816	Suppressed
	"Boone County, WV"	"54005"	"2017"	"2017"	Suppressed	22349	Suppressed
	"Boone County, WV"	"54005"	"2018"	"2018"	Suppressed	21951	Suppressed
	"Boone County, WV"	"54005"	"2019"	"2019"	Suppressed	21457	Suppressed
	"Boone County, WV"	"54005"	"2020 "	"2020"	Suppressed	21055	Suppressed
	"Braxton County, WV"	"54007"	"2016"	"2016"	Suppressed	14471	Suppressed
	"Braxton County, WV"	"54007"	"2017"	"2017"	Suppressed	14237	Suppressed
	"Braxton County, WV"	"54007"	"2018"	"2018"	Suppressed	14089	Suppressed
	"Braxton County, WV"	"54007"	"2019"	"2019"	Suppressed	13957	Suppressed
	"Braxton County, WV"	"54007"	"2020 "	"2020"	Suppressed	13702	Suppressed
	"Brooke County, WV"	"54009"	"2016"	"2016"	Suppressed	22977	Suppressed
	"Brooke County, WV"	"54009"	"2017"	"2017"	Suppressed	22443	Suppressed
	"Brooke County, WV"	"54009"	"2018"	"2018"	Suppressed	22203	Suppressed
	"Brooke County, WV"	"54009"	"2019"	"2019"	Suppressed	21939	Suppressed
	"Brooke County, WV"	"54009"	"2020 "	"2020"	Suppressed	21674	Suppressed
	"Cabell County, WV"	"54011"	"2016"	"2016"	29	95987	30.2
	"Cabell County, WV"	"54011"	"2017"	"2017"	24	94958	25.3
	"Cabell County, WV"	"54011"	"2018"	"2018"	17	93224	Unreliable
	"Cabell County, WV"	"54011"	"2019"	"2019"	15	91945	Unreliable
	"Cabell County, WV"	"54011"	"2020 "	"2020"	33	91589	36.0
	"Calhoun County, WV"	"54013"	"2016"	"2016"	Suppressed	7336	Suppressed
	"Calhoun County, WV"	"54013"	"2017"	"2017"	Suppressed	7307	Suppressed
	"Calhoun County, WV"	"54013"	"2018"	"2018"	Suppressed	7254	Suppressed
	"Calhoun County, WV"	"54013"	"2019"	"2019"	Suppressed	7109	Suppressed
	"Calhoun County, WV"	"54013"	"2020 "	"2020"	Suppressed	6945	Suppressed
	"Clay County, WV"	"54015"	"2016"	"2016"	Suppressed	8859	Suppressed
	"Clay County, WV"	"54015"	"2017"	"2017"	Suppressed	8764	Suppressed
	"Clay County, WV"	"54015"	"2018"	"2018"	Suppressed	8632	Suppressed
	"Clay County, WV"	"54015"	"2019"	"2019"	Suppressed	8508	Suppressed
	"Clay County, WV"	"54015"	"2020 "	"2020"	Suppressed	8341	Suppressed
	"Doddridge County, WV"	"54017"	"2016"	"2016"	Suppressed	8413	Suppressed
	"Doddridge County, WV"	"54017"	"2017"	"2017"	Suppressed	8560	Suppressed
	"Doddridge County, WV"	"54017"	"2018"	"2018"	Suppressed	8406	Suppressed
	"Doddridge County, WV"	"54017"	"2019"	"2019"	Suppressed	8448	Suppressed
	"Doddridge County, WV"	"54017"	"2020 "	"2020"	Suppressed	8368	Suppressed
	"Fayette County, WV"	"54019"	"2016"	"2016"	Suppressed	44323	Suppressed
	"Fayette County, WV"	"54019"	"2017"	"2017"	14	43521	Unreliable
	"Fayette County, WV"	"54019"	"2018"	"2018"	Suppressed	43018	Suppressed
	"Fayette County, WV"	"54019"	"2019"	"2019"	Suppressed	42406	Suppressed
	"Fayette County, WV"	"54019"	"2020 "	"2020"	Suppressed	42062	Suppressed
	"Gilmer County, WV"	"54021"	"2016"	"2016"	Suppressed	8249	Suppressed
	"Gilmer County, WV"	"54021"	"2017"	"2017"	Suppressed	8005	Suppressed
	"Gilmer County, WV"	"54021"	"2018"	"2018"	Suppressed	8026	Suppressed
	"Gilmer County, WV"	"54021"	"2019"	"2019"	Suppressed	7823	Suppressed
	"Gilmer County, WV"	"54021"	"2020 "	"2020"	Suppressed	7811	Suppressed
	"Grant County, WV"	"54023"	"2016"	"2016"	Suppressed	11732	Suppressed
	"Grant County, WV"	"54023"	"2017"	"2017"	Suppressed	11670	Suppressed
	"Grant County, WV"	"54023"	"2018"	"2018"	Suppressed	11626	Suppressed
	"Grant County, WV"	"54023"	"2019"	"2019"	Suppressed	11568	Suppressed
	"Grant County, WV"	"54023"	"2020 "	"2020"	Suppressed	11510	Suppressed
	"Greenbrier County, WV"	"54025"	"2016"	"2016"	Suppressed	35279	Suppressed
	"Greenbrier County, WV"	"54025"	"2017"	"2017"	Suppressed	35287	Suppressed
	"Greenbrier County, WV"	"54025"	"2018"	"2018"	Suppressed	34786	Suppressed
	"Greenbrier County, WV"	"54025"	"2019"	"2019"	Suppressed	34662	Suppressed
	"Greenbrier County, WV"	"54025"	"2020 "	"2020"	Suppressed	34319	Suppressed
	"Hampshire County, WV"	"54027"	"2016"	"2016"	Suppressed	23301	Suppressed
	"Hampshire County, WV"	"54027"	"2017"	"2017"	Suppressed	23471	Suppressed
	"Hampshire County, WV"	"54027"	"2018"	"2018"	Suppressed	23347	Suppressed
	"Hampshire County, WV"	"54027"	"2019"	"2019"	Suppressed	23175	Suppressed
	"Hampshire County, WV"	"54027"	"2020 "	"2020"	Suppressed	23190	Suppressed
	"Hancock County, WV"	"54029"	"2016"	"2016"	Suppressed	29590	Suppressed
	"Hancock County, WV"	"54029"	"2017"	"2017"	Suppressed	29448	Suppressed
	"Hancock County, WV"	"54029"	"2018"	"2018"	Suppressed	29094	Suppressed
	"Hancock County, WV"	"54029"	"2019"	"2019"	Suppressed	28810	Suppressed
	"Hancock County, WV"	"54029"	"2020 "	"2020"	Suppressed	28571	Suppressed
	"Hardy County, WV"	"54031"	"2016"	"2016"	Suppressed	13889	Suppressed
	"Hardy County, WV"	"54031"	"2017"	"2017"	Suppressed	13717	Suppressed
	"Hardy County, WV"	"54031"	"2018"	"2018"	Suppressed	13775	Suppressed
	"Hardy County, WV"	"54031"	"2019"	"2019"	Suppressed	13776	Suppressed
	"Hardy County, WV"	"54031"	"2020 "	"2020"	Suppressed	13633	Suppressed
	"Harrison County, WV"	"54033"	"2016"	"2016"	Suppressed	68400	Suppressed
	"Harrison County, WV"	"54033"	"2017"	"2017"	Suppressed	67811	Suppressed
	"Harrison County, WV"	"54033"	"2018"	"2018"	Suppressed	67554	Suppressed
	"Harrison County, WV"	"54033"	"2019"	"2019"	11	67256	Unreliable
	"Harrison County, WV"	"54033"	"2020 "	"2020"	Suppressed	66870	Suppressed
	"Jackson County, WV"	"54035"	"2016"	"2016"	Suppressed	29152	Suppressed
	"Jackson County, WV"	"54035"	"2017"	"2017"	Suppressed	28976	Suppressed
	"Jackson County, WV"	"54035"	"2018"	"2018"	Suppressed	28706	Suppressed
	"Jackson County, WV"	"54035"	"2019"	"2019"	Suppressed	28576	Suppressed
	"Jackson County, WV"	"54035"	"2020 "	"2020"	Suppressed	28453	Suppressed
	"Jefferson County, WV"	"54037"	"2016"	"2016"	Suppressed	56368	Suppressed
	"Jefferson County, WV"	"54037"	"2017"	"2017"	Suppressed	56338	Suppressed
	"Jefferson County, WV"	"54037"	"2018"	"2018"	Suppressed	56811	Suppressed
	"Jefferson County, WV"	"54037"	"2019"	"2019"	Suppressed	57146	Suppressed
	"Jefferson County, WV"	"54037"	"2020 "	"2020"	Suppressed	57486	Suppressed
	"Kanawha County, WV"	"54039"	"2016"	"2016"	44	186241	23.6
	"Kanawha County, WV"	"54039"	"2017"	"2017"	37	183293	20.2
	"Kanawha County, WV"	"54039"	"2018"	"2018"	19	180454	Unreliable
	"Kanawha County, WV"	"54039"	"2019"	"2019"	17	178124	Unreliable
	"Kanawha County, WV"	"54039"	"2020 "	"2020"	26	176253	14.8
	"Lewis County, WV"	"54041"	"2016"	"2016"	Suppressed	16309	Suppressed
	"Lewis County, WV"	"54041"	"2017"	"2017"	Suppressed	16226	Suppressed
	"Lewis County, WV"	"54041"	"2018"	"2018"	Suppressed	16024	Suppressed
	"Lewis County, WV"	"54041"	"2019"	"2019"	Suppressed	15907	Suppressed
	"Lewis County, WV"	"54041"	"2020 "	"2020"	Suppressed	15805	Suppressed
	"Lincoln County, WV"	"54043"	"2016"	"2016"	Suppressed	21232	Suppressed
	"Lincoln County, WV"	"54043"	"2017"	"2017"	Suppressed	20825	Suppressed
	"Lincoln County, WV"	"54043"	"2018"	"2018"	Suppressed	20599	Suppressed
	"Lincoln County, WV"	"54043"	"2019"	"2019"	Suppressed	20409	Suppressed
	"Lincoln County, WV"	"54043"	"2020 "	"2020"	Suppressed	20043	Suppressed
	"Logan County, WV"	"54045"	"2016"	"2016"	Suppressed	33700	Suppressed
	"Logan County, WV"	"54045"	"2017"	"2017"	19	32925	Unreliable
	"Logan County, WV"	"54045"	"2018"	"2018"	Suppressed	32607	Suppressed
	"Logan County, WV"	"54045"	"2019"	"2019"	Suppressed	32019	Suppressed
	"Logan County, WV"	"54045"	"2020 "	"2020"	15	31688	Unreliable
	"McDowell County, WV"	"54047"	"2016"	"2016"	Suppressed	19141	Suppressed
	"McDowell County, WV"	"54047"	"2017"	"2017"	Suppressed	18456	Suppressed
	"McDowell County, WV"	"54047"	"2018"	"2018"	Suppressed	18223	Suppressed
	"McDowell County, WV"	"54047"	"2019"	"2019"	Suppressed	17624	Suppressed
	"McDowell County, WV"	"54047"	"2020 "	"2020"	11	16916	Unreliable
	"Marion County, WV"	"54049"	"2016"	"2016"	Suppressed	56538	Suppressed
	"Marion County, WV"	"54049"	"2017"	"2017"	Suppressed	56337	Suppressed
	"Marion County, WV"	"54049"	"2018"	"2018"	Suppressed	56097	Suppressed
	"Marion County, WV"	"54049"	"2019"	"2019"	Suppressed	56072	Suppressed
	"Marion County, WV"	"54049"	"2020 "	"2020"	Suppressed	55962	Suppressed
	"Marshall County, WV"	"54051"	"2016"	"2016"	Suppressed	31793	Suppressed
	"Marshall County, WV"	"54051"	"2017"	"2017"	Suppressed	31190	Suppressed
	"Marshall County, WV"	"54051"	"2018"	"2018"	Suppressed	30785	Suppressed
	"Marshall County, WV"	"54051"	"2019"	"2019"	Suppressed	30531	Suppressed
	"Marshall County, WV"	"54051"	"2020 "	"2020"	Suppressed	30103	Suppressed
	"Mason County, WV"	"54053"	"2016"	"2016"	Suppressed	26825	Suppressed
	"Mason County, WV"	"54053"	"2017"	"2017"	Suppressed	26801	Suppressed
	"Mason County, WV"	"54053"	"2018"	"2018"	Suppressed	26718	Suppressed
	"Mason County, WV"	"54053"	"2019"	"2019"	Suppressed	26516	Suppressed
	"Mason County, WV"	"54053"	"2020 "	"2020"	Suppressed	26335	Suppressed
	"Mercer County, WV"	"54055"	"2016"	"2016"	25	60468	41.3
	"Mercer County, WV"	"54055"	"2017"	"2017"	16	59753	Unreliable
	"Mercer County, WV"	"54055"	"2018"	"2018"	15	59131	Unreliable
	"Mercer County, WV"	"54055"	"2019"	"2019"	Suppressed	58758	Suppressed
	"Mercer County, WV"	"54055"	"2020 "	"2020"	19	58258	Unreliable
	"Mineral County, WV"	"54057"	"2016"	"2016"	Suppressed	27411	Suppressed
	"Mineral County, WV"	"54057"	"2017"	"2017"	Suppressed	27222	Suppressed
	"Mineral County, WV"	"54057"	"2018"	"2018"	Suppressed	26940	Suppressed
	"Mineral County, WV"	"54057"	"2019"	"2019"	Suppressed	26868	Suppressed
	"Mineral County, WV"	"54057"	"2020 "	"2020"	Suppressed	26722	Suppressed
	"Mingo County, WV"	"54059"	"2016"	"2016"	16	24647	Unreliable
	"Mingo County, WV"	"54059"	"2017"	"2017"	11	24127	Unreliable
	"Mingo County, WV"	"54059"	"2018"	"2018"	Suppressed	23785	Suppressed
	"Mingo County, WV"	"54059"	"2019"	"2019"	Suppressed	23424	Suppressed
	"Mingo County, WV"	"54059"	"2020 "	"2020"	Suppressed	22951	Suppressed
	"Monongalia County, WV"	"54061"	"2016"	"2016"	Suppressed	104622	Suppressed
	"Monongalia County, WV"	"54061"	"2017"	"2017"	Suppressed	105030	Suppressed
	"Monongalia County, WV"	"54061"	"2018"	"2018"	Suppressed	106420	Suppressed
	"Monongalia County, WV"	"54061"	"2019"	"2019"	Suppressed	105612	Suppressed
	"Monongalia County, WV"	"54061"	"2020 "	"2020"	Suppressed	106819	Suppressed
	"Monroe County, WV"	"54063"	"2016"	"2016"	Suppressed	13370	Suppressed
	"Monroe County, WV"	"54063"	"2017"	"2017"	Suppressed	13402	Suppressed
	"Monroe County, WV"	"54063"	"2018"	"2018"	Suppressed	13280	Suppressed
	"Monroe County, WV"	"54063"	"2019"	"2019"	Suppressed	13275	Suppressed
	"Monroe County, WV"	"54063"	"2020 "	"2020"	Suppressed	13229	Suppressed
	"Morgan County, WV"	"54065"	"2016"	"2016"	Suppressed	17632	Suppressed
	"Morgan County, WV"	"54065"	"2017"	"2017"	Suppressed	17686	Suppressed
	"Morgan County, WV"	"54065"	"2018"	"2018"	Suppressed	17787	Suppressed
	"Morgan County, WV"	"54065"	"2019"	"2019"	Suppressed	17884	Suppressed
	"Morgan County, WV"	"54065"	"2020 "	"2020"	Suppressed	17873	Suppressed
	"Nicholas County, WV"	"54067"	"2016"	"2016"	Suppressed	25311	Suppressed
	"Nicholas County, WV"	"54067"	"2017"	"2017"	Suppressed	25043	Suppressed
	"Nicholas County, WV"	"54067"	"2018"	"2018"	Suppressed	24842	Suppressed
	"Nicholas County, WV"	"54067"	"2019"	"2019"	Suppressed	24496	Suppressed
	"Nicholas County, WV"	"54067"	"2020 "	"2020"	Suppressed	24340	Suppressed
	"Ohio County, WV"	"54069"	"2016"	"2016"	Suppressed	42516	Suppressed
	"Ohio County, WV"	"54069"	"2017"	"2017"	Suppressed	42035	Suppressed
	"Ohio County, WV"	"54069"	"2018"	"2018"	Suppressed	41755	Suppressed
	"Ohio County, WV"	"54069"	"2019"	"2019"	Suppressed	41411	Suppressed
	"Ohio County, WV"	"54069"	"2020 "	"2020"	Suppressed	41182	Suppressed
	"Pendleton County, WV"	"54071"	"2016"	"2016"	Suppressed	7051	Suppressed
	"Pendleton County, WV"	"54071"	"2017"	"2017"	Suppressed	6996	Suppressed
	"Pendleton County, WV"	"54071"	"2018"	"2018"	Suppressed	6997	Suppressed
	"Pendleton County, WV"	"54071"	"2019"	"2019"	Suppressed	6969	Suppressed
	"Pendleton County, WV"	"54071"	"2020 "	"2020"	Suppressed	6932	Suppressed
	"Pleasants County, WV"	"54073"	"2016"	"2016"	Suppressed	7591	Suppressed
	"Pleasants County, WV"	"54073"	"2017"	"2017"	Suppressed	7512	Suppressed
	"Pleasants County, WV"	"54073"	"2018"	"2018"	Suppressed	7507	Suppressed
	"Pleasants County, WV"	"54073"	"2019"	"2019"	Suppressed	7460	Suppressed
	"Pleasants County, WV"	"54073"	"2020 "	"2020"	Suppressed	7438	Suppressed
	"Pocahontas County, WV"	"54075"	"2016"	"2016"	Suppressed	8501	Suppressed
	"Pocahontas County, WV"	"54075"	"2017"	"2017"	Suppressed	8456	Suppressed
	"Pocahontas County, WV"	"54075"	"2018"	"2018"	Suppressed	8414	Suppressed
	"Pocahontas County, WV"	"54075"	"2019"	"2019"	Suppressed	8247	Suppressed
	"Pocahontas County, WV"	"54075"	"2020 "	"2020"	Suppressed	8190	Suppressed
	"Preston County, WV"	"54077"	"2016"	"2016"	Suppressed	33758	Suppressed
	"Preston County, WV"	"54077"	"2017"	"2017"	Suppressed	33679	Suppressed
	"Preston County, WV"	"54077"	"2018"	"2018"	Suppressed	33839	Suppressed
	"Preston County, WV"	"54077"	"2019"	"2019"	Suppressed	33432	Suppressed
	"Preston County, WV"	"54077"	"2020 "	"2020"	Suppressed	33380	Suppressed
	"Putnam County, WV"	"54079"	"2016"	"2016"	Suppressed	56941	Suppressed
	"Putnam County, WV"	"54079"	"2017"	"2017"	Suppressed	56792	Suppressed
	"Putnam County, WV"	"54079"	"2018"	"2018"	Suppressed	56682	Suppressed
	"Putnam County, WV"	"54079"	"2019"	"2019"	Suppressed	56450	Suppressed
	"Putnam County, WV"	"54079"	"2020 "	"2020"	10	56428	Unreliable
	"Raleigh County, WV"	"54081"	"2016"	"2016"	21	76601	27.4
	"Raleigh County, WV"	"54081"	"2017"	"2017"	19	75022	Unreliable
	"Raleigh County, WV"	"54081"	"2018"	"2018"	13	74254	Unreliable
	"Raleigh County, WV"	"54081"	"2019"	"2019"	17	73361	Unreliable
	"Raleigh County, WV"	"54081"	"2020 "	"2020"	17	72920	Unreliable
	"Randolph County, WV"	"54083"	"2016"	"2016"	Suppressed	29006	Suppressed
	"Randolph County, WV"	"54083"	"2017"	"2017"	Suppressed	28785	Suppressed
	"Randolph County, WV"	"54083"	"2018"	"2018"	Suppressed	28823	Suppressed
	"Randolph County, WV"	"54083"	"2019"	"2019"	Suppressed	28695	Suppressed
	"Randolph County, WV"	"54083"	"2020 "	"2020"	Suppressed	28387	Suppressed
	"Ritchie County, WV"	"54085"	"2016"	"2016"	Suppressed	9875	Suppressed
	"Ritchie County, WV"	"54085"	"2017"	"2017"	Suppressed	9774	Suppressed
	"Ritchie County, WV"	"54085"	"2018"	"2018"	Suppressed	9721	Suppressed
	"Ritchie County, WV"	"54085"	"2019"	"2019"	Suppressed	9554	Suppressed
	"Ritchie County, WV"	"54085"	"2020 "	"2020"	Suppressed	9499	Suppressed
	"Roane County, WV"	"54087"	"2016"	"2016"	Suppressed	14208	Suppressed
	"Roane County, WV"	"54087"	"2017"	"2017"	Suppressed	14043	Suppressed
	"Roane County, WV"	"54087"	"2018"	"2018"	Suppressed	13932	Suppressed
	"Roane County, WV"	"54087"	"2019"	"2019"	Suppressed	13688	Suppressed
	"Roane County, WV"	"54087"	"2020 "	"2020"	Suppressed	13482	Suppressed
	"Summers County, WV"	"54089"	"2016"	"2016"	Suppressed	12872	Suppressed
	"Summers County, WV"	"54089"	"2017"	"2017"	Suppressed	12993	Suppressed
	"Summers County, WV"	"54089"	"2018"	"2018"	Suppressed	12760	Suppressed
	"Summers County, WV"	"54089"	"2019"	"2019"	Suppressed	12573	Suppressed
	"Summers County, WV"	"54089"	"2020 "	"2020"	Suppressed	12444	Suppressed
	"Taylor County, WV"	"54091"	"2016"	"2016"	Suppressed	16859	Suppressed
	"Taylor County, WV"	"54091"	"2017"	"2017"	Suppressed	16930	Suppressed
	"Taylor County, WV"	"54091"	"2018"	"2018"	Suppressed	16862	Suppressed
	"Taylor County, WV"	"54091"	"2019"	"2019"	Suppressed	16695	Suppressed
	"Taylor County, WV"	"54091"	"2020 "	"2020"	Suppressed	16699	Suppressed
	"Tucker County, WV"	"54093"	"2016"	"2016"	Suppressed	6926	Suppressed
	"Tucker County, WV"	"54093"	"2017"	"2017"	Suppressed	6915	Suppressed
	"Tucker County, WV"	"54093"	"2018"	"2018"	Suppressed	6955	Suppressed
	"Tucker County, WV"	"54093"	"2019"	"2019"	Suppressed	6839	Suppressed
	"Tucker County, WV"	"54093"	"2020 "	"2020"	Suppressed	6816	Suppressed
	"Tyler County, WV"	"54095"	"2016"	"2016"	Suppressed	8972	Suppressed
	"Tyler County, WV"	"54095"	"2017"	"2017"	Suppressed	8795	Suppressed
	"Tyler County, WV"	"54095"	"2018"	"2018"	Suppressed	8746	Suppressed
	"Tyler County, WV"	"54095"	"2019"	"2019"	Suppressed	8591	Suppressed
	"Tyler County, WV"	"54095"	"2020 "	"2020"	Suppressed	8533	Suppressed
	"Upshur County, WV"	"54097"	"2016"	"2016"	Suppressed	24658	Suppressed
	"Upshur County, WV"	"54097"	"2017"	"2017"	Suppressed	24465	Suppressed
	"Upshur County, WV"	"54097"	"2018"	"2018"	Suppressed	24415	Suppressed
	"Upshur County, WV"	"54097"	"2019"	"2019"	Suppressed	24176	Suppressed
	"Upshur County, WV"	"54097"	"2020 "	"2020"	Suppressed	24230	Suppressed
	"Wayne County, WV"	"54099"	"2016"	"2016"	16	40531	Unreliable
	"Wayne County, WV"	"54099"	"2017"	"2017"	16	40153	Unreliable
	"Wayne County, WV"	"54099"	"2018"	"2018"	Suppressed	39944	Suppressed
	"Wayne County, WV"	"54099"	"2019"	"2019"	Suppressed	39402	Suppressed
	"Wayne County, WV"	"54099"	"2020 "	"2020"	13	39054	Unreliable
	"Webster County, WV"	"54101"	"2016"	"2016"	Suppressed	8646	Suppressed
	"Webster County, WV"	"54101"	"2017"	"2017"	Suppressed	8372	Suppressed
	"Webster County, WV"	"54101"	"2018"	"2018"	Suppressed	8285	Suppressed
	"Webster County, WV"	"54101"	"2019"	"2019"	Suppressed	8114	Suppressed
	"Webster County, WV"	"54101"	"2020 "	"2020"	Suppressed	8058	Suppressed
	"Wetzel County, WV"	"54103"	"2016"	"2016"	Suppressed	15640	Suppressed
